date,date_month,lambda,q_full,q_5,exact_error,d_2,d_4,kappa5_2,kappa5_4,max_generalized_residual,solver_backend
2007-12-01,2007-12,8.603464416684501,0.08121284883065434,0.008267123938753881,0.07294572489190046,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,9.01101825166502,0.0778553862579188,0.007930530836155006,0.06992485542176378,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,9.437878277775381,0.07462426707479686,0.007606177963666806,0.06701808911113005,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,9.884959046625585,0.07151574751114109,0.007293738294744617,0.06422200921639648,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,10.353218432956627,0.06852611175018894,0.0069928838025567035,0.06153322794763223,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,10.843659686896109,0.06565167952359639,0.006703286438848328,0.058948393084748064,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,11.357333583431052,0.0628888129599201,0.006424619033159623,0.056464193926760484,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,11.895340673703195,0.06023392271975185,0.006156556114814767,0.05407736660493708,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,12.458833642950081,0.057683473452166165,0.005898774660413554,0.05178469879175261,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,13.049019780144029,0.055233988608115916,0.005650954769806713,0.049583033838309205,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,13.667163564620074,0.052882054646965396,0.0054127802737293385,0.04746927437323606,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,14.314589375234785,0.05062432467252533,0.0051839392764074016,0.04544038539611793,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,14.992684327860456,0.048457521534802955,0.004964124636546196,0.04349339689825676,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,15.702901247293775,0.046378440433246015,0.0047530343901620465,0.04162540604308397,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,16.446761779946645,0.04438395105658186,0.004550372118734242,0.03983357893784762,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,17.225859653987875,0.042470999293474386,0.004355847266138364,0.03811515202733602,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,18.04186409392072,0.04063660854717566,0.0041691754077787455,0.03646743313939691,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,18.896523396912098,0.03887788068616763,0.003990078475271322,0.03488780221089631,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,19.791668678535572,0.037191996661505515,0.003818284939942425,0.03337371172156309,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,20.72921779595372,0.03557621682020807,0.0036535299583071576,0.03192268686190091,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,21.711179456945054,0.034027880942622726,0.0034955554825768574,0.03053232546004587,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,22.739657523579275,0.03254440803023825,0.0033441103391208225,0.02920029769111743,0,0,,,0.0,scipy.linalg.eigh subset_by_value
